salesorderid,salesorderdetailid,carriertrackingnumber,orderqty,productid,specialofferid,unitprice,unitpricediscount,rowguid,modifieddate
56880,60049,,1,921,1,4.99,0.0,5830e085-4d66-48fc-abfe-a5f314af6c6d,2013-09-27
56880,60050,,1,708,1,34.99,0.0,66afebeb-12c8-4a76-8bc5-dec21a930d02,2013-09-27
56881,60051,,1,867,1,69.99,0.0,86581e01-e7be-4a29-9e6d-23257c6dd172,2013-09-27
56881,60052,,1,712,1,8.99,0.0,928f95f7-d83c-472a-bda0-06279fdcb577,2013-09-27
56882,60053,,1,928,1,24.99,0.0,f9cb08f1-99e8-4aa8-a04d-c3a6e30b5af3,2013-09-27
56882,60054,,1,870,1,4.99,0.0,c279aef9-cb42-4ea2-b8f7-4138f96d958a,2013-09-27
56882,60055,,1,712,1,8.99,0.0,0d430f6a-15ea-4ad5-a15e-b385d04a920a,2013-09-27
56883,60056,,1,929,1,29.99,0.0,a0bd8987-208b-472e-8d9a-37ef1cf0f42f,2013-09-27
56883,60057,,1,921,1,4.99,0.0,d7bd0884-fec3-4d57-904d-5ef374e81b08,2013-09-27
56884,60058,,1,870,1,4.99,0.0,7e130072-4a70-405b-a621-3d528d70b603,2013-09-27
56885,60059,,1,923,1,4.99,0.0,3fa66710-e772-485c-8c78-2ebf0b203dc3,2013-09-27
56885,60060,,1,934,1,28.99,0.0,d5fa7817-5c40-45d8-92c7-365b44f1310c,2013-09-27
56885,60061,,1,873,2,2.29,0.0,df9cb4f2-1dc1-4ab0-9ae3-3f3f10fd3750,2013-09-27
56886,60062,,1,923,1,4.99,0.0,ef0a9f1a-e17e-4bbc-8e56-4997e76d884a,2013-09-27
56886,60063,,1,880,1,54.99,0.0,dcc8a81b-861f-495e-b010-f5249aa223e5,2013-09-27
56887,60064,,1,923,1,4.99,0.0,f14172f5-23a0-4e00-a87d-0ea17d074529,2013-09-27
56887,60065,,1,873,2,2.29,0.0,34390cf8-819e-472a-ad7a-2092312b02b0,2013-09-27
56888,60066,,1,921,1,4.99,0.0,7e16bdd7-6218-4409-bbe7-93fd90c19d91,2013-09-27
56888,60067,,1,930,1,35.0,0.0,32d617d8-e0d6-4182-9dc6-35abe6b2fcfe,2013-09-27
56888,60068,,1,708,1,34.99,0.0,f130e7fe-0f09-41f0-a3ac-b9a49cbea24c,2013-09-27
56888,60069,,1,859,1,24.49,0.0,8b075928-d004-450c-b7ee-055d983d726a,2013-09-27
56889,60070,,1,921,1,4.99,0.0,307d41f2-3766-4426-be44-3345971d52a3,2013-09-27
56889,60071,,1,930,1,35.0,0.0,e37500a4-9521-487d-9240-6572624f9743,2013-09-27
56890,60072,,1,878,1,21.98,0.0,72449211-a505-49a5-b20d-ae3754e65c2a,2013-09-27
56890,60073,,1,873,1,2.29,0.0,176fafb1-4e61-4baa-8c8e-4c631559dece,2013-09-27
56891,60074,,1,930,1,35.0,0.0,e34f849e-1f77-402c-9bc7-f104e12ca1e8,2013-09-27
56892,60075,,1,712,1,8.99,0.0,3d4d82ef-b1f5-4409-9806-b4609c45f817,2013-09-27
56893,60076,,1,974,1,1700.99,0.0,47f66f83-4cb0-4eb5-b8f1-ca337878db23,2013-09-27
56893,60077,,1,714,1,49.99,0.0,e9e357ee-f00c-492c-a483-30e48b008591,2013-09-27
56894,60078,,1,987,1,564.99,0.0,73271f74-582f-48ea-9ef3-ace4c9f4869f,2013-09-27
56894,60079,,1,870,1,4.99,0.0,e217936f-793c-4ba3-8ec3-957e27e6458d,2013-09-27
56894,60080,,1,871,1,9.99,0.0,9409d5a7-69b8-48c7-9dfe-490823c2a43a,2013-09-27
56894,60081,,1,708,1,34.99,0.0,cda31973-eb87-453d-991c-23233dc6874d,2013-09-27
56895,60082,,1,779,1,2319.99,0.0,b3c7d1fa-1ba3-4be1-8e1b-19d156ea8be3,2013-09-27
56895,60083,,1,930,1,35.0,0.0,6d1e930f-d1b5-4687-b99b-ddfe1de821df,2013-09-27
56896,60084,,1,781,1,2319.99,0.0,32f00933-70c6-4a39-af92-6745e9a7a092,2013-09-27
56896,60085,,1,878,1,21.98,0.0,e16abd83-9c19-45d0-9e40-923baba5958d,2013-09-27
56896,60086,,1,707,1,34.99,0.0,84513b01-ed36-4af6-b678-a8cfcbdb34f2,2013-09-27
56897,60087,,1,997,1,539.99,0.0,574120b2-400c-437d-aa89-ff2ce8512246,2013-09-27
56897,60088,,1,931,1,21.49,0.0,0e7acda5-c416-4069-972f-72f48bfe0174,2013-09-27
56897,60089,,1,712,1,8.99,0.0,d244423b-6af7-4aeb-9438-bef6b6bb5579,2013-09-27
56898,60090,,1,997,1,539.99,0.0,e4f2aa9c-12f5-429a-865a-a514f1926af0,2013-09-27
56899,60091,,1,793,1,2443.35,0.0,3014c410-c57f-4a92-ab8a-14f9ecb15097,2013-09-27
56899,60092,,1,922,1,3.99,0.0,e3396faf-62b0-417c-8043-db459c8997d3,2013-09-27
56899,60093,,1,933,1,32.6,0.0,1a3a94e1-79b6-466a-b41d-02bf2925d63d,2013-09-27
56899,60094,,1,873,1,2.29,0.0,004d21db-2294-4b06-8f3d-23e7a56f9a25,2013-09-27
56900,60095,,1,780,1,2319.99,0.0,8711b011-3120-4f13-9644-7b774bdf80a4,2013-09-27
56901,60096,,1,962,1,742.35,0.0,e835705f-c798-48b5-839e-09a64ccab2c0,2013-09-27
56901,60097,,1,872,1,8.99,0.0,a2d56000-30cb-4153-968e-8919a5487a2f,2013-09-27
56902,60098,,1,781,2,2319.99,0.0,c28f7edd-3ff7-46b7-874b-da8e4005b908,2013-09-27
56903,60099,,1,783,1,2294.99,0.0,e2c80197-49b9-48f6-a2ac-6d7a5bd489cf,2013-09-27
56903,60100,,1,930,1,35.0,0.0,b282e3f7-9247-4ef9-885a-539d15f4933a,2013-09-27
56903,60101,,1,921,1,4.99,0.0,058ce46d-3d0d-4a87-92ba-685b1beb5b3e,2013-09-27
56903,60102,,1,711,1,34.99,0.0,de016dae-d236-4b1d-a128-743db99f9201,2013-09-27
56903,60103,,1,859,1,24.49,0.0,e2745efe-f76e-4513-ad88-31c7590e5720,2013-09-27
56904,60104,,1,997,1,539.99,0.0,3aa02a61-6bd9-49b7-b8a7-7c965cf31d62,2013-09-27
56904,60105,,1,872,1,8.99,0.0,2a933d82-409f-472f-bb11-ff86400e2150,2013-09-27
56905,60106,,1,997,1,539.99,0.0,52b5ef29-ba1e-4496-a12b-febcdb3be222,2013-09-27
56905,60107,,1,872,1,8.99,0.0,f30db470-2c1b-4e43-856d-1ab83edb5053,2013-09-27
56905,60108,,1,870,1,4.99,0.0,1a140950-7e3d-4cdd-9b5d-e8b4dab55c4d,2013-09-27
56905,60109,,1,860,1,24.49,0.0,7250ff6f-b834-4aff-b3af-24c2b59d5771,2013-09-27
56906,60110,,1,968,1,2384.07,0.0,fe17c432-e3ea-4587-9647-abd77e2176df,2013-09-27
56906,60111,,1,712,1,8.99,0.0,3473a1ae-1944-43e7-a8a5-62a965500743,2013-09-27
56907,60112,,1,797,1,1120.49,0.0,f8a24399-3499-475c-92dd-cf80b9a3b9a0,2013-09-28
56907,60113,,1,707,1,34.99,0.0,b0068e4d-b011-4072-88bc-a82f81611d74,2013-09-28
56908,60114,,1,784,1,2294.99,0.0,172c8612-87af-4199-887f-8851193c1ba9,2013-09-28
56908,60115,,1,871,1,9.99,0.0,b0cab553-996e-4e0e-9c37-0512535fa173,2013-09-28
56908,60116,,1,870,1,4.99,0.0,7b7fa742-ef62-4ef1-a993-e7f9926aaeb4,2013-09-28
56908,60117,,1,884,1,53.99,0.0,ca74cdf1-9501-463a-bf4f-8be275e63f99,2013-09-28
56908,60118,,1,859,1,24.49,0.0,a07ef678-6a97-4335-93bc-91d68bb8a4dc,2013-09-28
56909,60119,,1,779,1,2319.99,0.0,9eb706d3-a66a-4451-8d18-0dd218895f9d,2013-09-28
56909,60120,,1,707,1,34.99,0.0,b1a585e4-5f77-48d3-aa1a-602a2bf4e50a,2013-09-28
56910,60121,,1,872,1,8.99,0.0,d57c596b-a82e-4103-83e2-a01d121ec2f9,2013-09-28
56911,60122,,1,877,1,7.95,0.0,8c84903f-5da2-4931-8ee8-1e46f1531eb6,2013-09-28
56912,60123,,1,708,1,34.99,0.0,433ab0eb-d14a-44d4-8688-4faa311c8dd1,2013-09-28
56913,60124,,1,921,1,4.99,0.0,46ff5381-461d-4312-b89a-9f6aeadb6c18,2013-09-28
56913,60125,,1,708,1,34.99,0.0,3987d1ad-5854-4003-950b-de9ce7b4fa34,2013-09-28
56914,60126,,1,708,1,34.99,0.0,3aa89a32-be47-48ca-81da-1d0d96a0a505,2013-09-28
56915,60127,,1,933,1,32.6,0.0,5b086bd1-ac64-4db0-973e-707494b5dd79,2013-09-28
56916,60128,,1,991,1,539.99,0.0,8717a2f1-1876-489d-8473-5193c6a5f4e7,2013-09-28
56916,60129,,1,711,1,34.99,0.0,7a0004d3-ea47-4942-b3d5-052990949199,2013-09-28
56916,60130,,1,712,1,8.99,0.0,68c63248-93fd-4208-b3f6-0331ec42a4e9,2013-09-28
56917,60131,,1,792,1,2443.35,0.0,5ef8c491-7435-4f46-bd57-f9014bbca43e,2013-09-28
56917,60132,,1,708,1,34.99,0.0,9f60f3fe-6cde-4d08-ad27-e8a8aabc0f59,2013-09-28
56917,60133,,1,712,1,8.99,0.0,d8710c49-7db6-4e4f-bf63-76e5b893155c,2013-09-28
56918,60134,,1,922,1,3.99,0.0,64a65d23-bc98-46d0-aac6-63095c8a1a3d,2013-09-28
56918,60135,,1,932,1,24.99,0.0,ae564cc3-0051-4673-8c00-97d102790011,2013-09-28
56918,60136,,1,707,1,34.99,0.0,deb8b569-61c6-46da-a504-1c5aa046f531,2013-09-28
56918,60137,,1,882,1,53.99,0.0,2ac4b5db-fb08-4577-ab43-04ce83e52cbd,2013-09-28
56919,60138,,1,922,1,3.99,0.0,665da121-c330-4b75-9136-ccb437c21f7d,2013-09-28
56919,60139,,1,932,1,24.99,0.0,894f41b5-002a-45ab-8220-06f71ab3ce97,2013-09-28
56920,60140,,1,931,1,21.49,0.0,2753db8d-4041-417f-aeda-7a4e4e6705f0,2013-09-28
56920,60141,,1,873,1,2.29,0.0,7c05293e-5238-4ba6-b7a9-77b270423e0a,2013-09-28
56921,60142,,1,934,1,28.99,0.0,a5c88c46-69c9-4614-bdf5-9acb2eb3c77a,2013-09-28
56921,60143,,1,923,1,4.99,0.0,4e969a56-20c6-4fa0-9f1c-e0d82c8e0453,2013-09-28
56921,60144,,1,711,1,34.99,0.0,1d7d2b58-f0bf-4f12-9fd8-21e9e808121d,2013-09-28
56922,60145,,1,933,1,32.6,0.0,e02cce8c-9bc5-4ef3-868f-e3d7657344c6,2013-09-28
56922,60146,,1,873,1,2.29,0.0,786781f9-0b06-47eb-a23f-1d551bcb4e4e,2013-09-28
56923,60147,,1,871,1,9.99,0.0,e5259e9b-ba06-48f7-aa54-eb9cec7fe8e5,2013-09-28
56923,60148,,1,870,1,4.99,0.0,fecdd58e-22f6-48c6-9d91-e3928180bfce,2013-09-28
56923,60149,,1,708,1,34.99,0.0,556ba39d-e4c1-4dc7-80c8-0c19f20c5381,2013-09-28
56924,60150,,1,871,1,9.99,0.0,4aafd221-87dd-4a38-9509-3c2dd86b2624,2013-09-28
56925,60151,,1,868,1,69.99,0.0,5fc63e3e-68a1-4452-8809-4d2081717492,2013-09-28
56925,60152,,1,712,1,8.99,0.0,882f1f9c-65a0-4f83-be7a-f78b9ea37e11,2013-09-28
56926,60153,,1,867,1,69.99,0.0,8c47172b-f768-4e5a-9aa8-c71398d46c4c,2013-09-28
56926,60154,,1,713,1,49.99,0.0,26af9d66-897e-40f4-a2d3-469acc55c4b0,2013-09-28
56926,60155,,1,874,1,8.99,0.0,6ae541e3-f2d1-4430-8fc7-d078318a9ab9,2013-09-28
56927,60156,,1,868,1,69.99,0.0,6b6913db-d982-4cee-9267-4898c147072e,2013-09-28
56928,60157,,1,921,1,4.99,0.0,5c969f4b-e570-4f71-9f35-379af5386984,2013-09-28
56928,60158,,1,878,1,21.98,0.0,a17fc37a-ff08-45e0-ae0c-5febe4caa024,2013-09-28
56928,60159,,1,708,1,34.99,0.0,c3e580a4-62b9-471e-8d53-4e855784ba04,2013-09-28
56928,60160,,1,716,2,49.99,0.0,b01ae019-10e4-4feb-a864-19453673a852,2013-09-28
56929,60161,,1,921,1,4.99,0.0,b2665a3c-6513-4180-9753-00d409a99fa2,2013-09-28
56929,60162,,1,879,1,159.0,0.0,7e37aa08-cbf7-4e2f-80e3-5c271db50b87,2013-09-28
56930,60163,,1,921,1,4.99,0.0,cfd1a258-8b16-48dc-8cbd-5e2b4c17895f,2013-09-28
56931,60164,,1,933,1,32.6,0.0,91f70d69-cf6e-4988-8a9c-e01a0d26ce54,2013-09-28
56932,60165,,1,878,1,21.98,0.0,d7b468ea-41fe-46e1-b5ea-0cf45915a14b,2013-09-28
56932,60166,,1,715,1,49.99,0.0,f1fb0446-e043-410c-bd53-717e5923164a,2013-09-28
56933,60167,,1,929,1,29.99,0.0,7a5fc747-0b63-4b34-b76d-35f26a5768a7,2013-09-28
56933,60168,,1,865,1,63.5,0.0,c4c2c5c0-ca30-497e-b969-68ee70865205,2013-09-28
56934,60169,,1,870,1,4.99,0.0,8e4928cf-6b00-45c2-a036-7b5faeb959bc,2013-09-28
56934,60170,,1,707,1,34.99,0.0,1eafb6cf-ae12-494e-be7c-09055f29165b,2013-09-28
56935,60171,,1,931,1,21.49,0.0,ad21e2d3-aa4b-417b-8fe7-0e25e17bd13c,2013-09-28
56935,60172,,1,873,1,2.29,0.0,94f3cd66-0f02-4d53-ba22-e3e0def22380,2013-09-28
56936,60173,,1,923,1,4.99,0.0,890452c6-71a4-4c7e-b170-404442c00396,2013-09-28
56936,60174,,1,859,1,24.49,0.0,0aaf5e91-4879-4794-9ec8-7f092f628270,2013-09-28
56937,60175,,1,923,1,4.99,0.0,52fa5b2b-42bb-4d5b-83c0-e5782553a9ee,2013-09-28
56937,60176,,1,880,1,54.99,0.0,3e1392ba-47b5-4535-a8c6-20e11cf7768a,2013-09-28
56938,60177,,1,930,1,35.0,0.0,1d078596-5bf0-4020-8d83-e058123cd7d3,2013-09-28
56938,60178,,1,873,1,2.29,0.0,0770d4c3-7841-4142-bc8d-b49d66f343f4,2013-09-28
56939,60179,,1,930,1,35.0,0.0,9cd225d8-88dd-4da9-869f-bc6ceb7b6899,2013-09-28
56940,60180,,1,980,1,769.49,0.0,5711dd98-3e3a-44ff-b75f-9b20293b2ee1,2013-09-28
56940,60181,,1,921,1,4.99,0.0,e11d4020-c8f8-4254-bbde-78c11d04eb04,2013-09-28
56940,60182,,1,929,1,29.99,0.0,01554e4b-4e54-4b76-a515-51ec7afcfd45,2013-09-28
56940,60183,,1,708,1,34.99,0.0,f5587c29-61ff-4009-85a8-8cac16a4feac,2013-09-28
56941,60184,,1,964,1,742.35,0.0,c343a68f-afa1-492c-b5ca-a4c2160880ad,2013-09-28
56941,60185,,1,711,1,34.99,0.0,de16c541-598b-4898-91a6-6a255935f08a,2013-09-28
56942,60186,,1,982,1,769.49,0.0,b2279aa9-dc69-439f-880b-c73e49ffde98,2013-09-28
56942,60187,,1,867,1,69.99,0.0,a6e90fb7-668b-4643-bc64-b06bd626b25e,2013-09-28
56942,60188,,1,714,1,49.99,0.0,a99b72e4-b4b0-4087-9809-af37089fd08a,2013-09-28
56943,60189,,1,973,1,1700.99,0.0,cd7091c6-6b11-46a7-a85a-62aab6594984,2013-09-28
56943,60190,,1,707,1,34.99,0.0,3af99f6d-0e48-4aa2-a09b-c08590923f72,2013-09-28
56944,60191,,1,976,1,1700.99,0.0,cc3e8608-e24f-46b6-bc06-31132ed6b4fd,2013-09-28
56944,60192,,1,922,1,3.99,0.0,b3a5ca51-93ff-47d5-956e-51964dd6c790,2013-09-28
56944,60193,,1,932,1,24.99,0.0,50533903-5695-461d-b543-34b550b4ea1f,2013-09-28
56944,60194,,1,707,1,34.99,0.0,d1a84253-6c47-4f83-8815-fa7b80471f9a,2013-09-28
56945,60195,,1,955,1,2384.07,0.0,d465306e-cdd2-4976-8317-051a9f3b1000,2013-09-28
56945,60196,,1,872,1,8.99,0.0,e193b516-bdf3-4d83-b7a0-8f9c4c2bf0a9,2013-09-28
56945,60197,,1,870,1,4.99,0.0,82ac410c-abda-40f6-a2af-03b3a97dc289,2013-09-28
56945,60198,,1,883,1,53.99,0.0,c3b49152-bcb2-4921-84b9-910e8ce71679,2013-09-28
56946,60199,,1,796,1,2443.35,0.0,b594b9c9-f589-4296-9ca6-c44ff26d3fe8,2013-09-28
56946,60200,,1,877,1,7.95,0.0,addbf277-b5f9-4f9e-97c6-e7c087479b57,2013-09-28
56947,60201,,1,988,1,564.99,0.0,1330a260-c1f7-4aa6-8b03-d28104c12d7b,2013-09-28
56948,60202,,1,784,1,2294.99,0.0,e300d06d-4b87-46ba-af58-15cdbf1fcb33,2013-09-28
56948,60203,,1,870,1,4.99,0.0,8c73db70-7986-4b5a-973d-2abdaa7e0e53,2013-09-28
56948,60204,,1,871,1,9.99,0.0,fd1ad011-b423-420c-b800-d1b4ef9cae64,2013-09-28
56949,60205,,1,782,1,2294.99,0.0,0b5f6128-6d4a-491b-9aac-677afd5bd031,2013-09-28
56950,60206,,1,782,1,2294.99,0.0,19510dd1-996c-43e4-a19d-e352182f37f2,2013-09-28
56950,60207,,1,871,1,9.99,0.0,87f472b5-8ad2-472c-9d19-55882ec89e5d,2013-09-28
56950,60208,,1,870,1,4.99,0.0,51eb4cd9-4728-44f3-a733-f993e9a0eda7,2013-09-28
56950,60209,,1,708,1,34.99,0.0,d504e48a-504d-4964-9bc2-1245b5094f89,2013-09-28
56951,60210,,1,960,1,742.35,0.0,d656f016-e8d8-4593-990e-f5587470bdc8,2013-09-28
56952,60211,,1,977,1,539.99,0.0,3c68e9e3-267b-4d0c-9cee-8eb189352ffe,2013-09-28
56952,60212,,1,872,1,8.99,0.0,c2892430-9e06-4b21-9f03-a610aaa4cda7,2013-09-28
56952,60213,,1,870,1,4.99,0.0,e2f4e034-ee11-48bc-8df5-73e22eabe346,2013-09-28
56953,60214,,1,997,1,539.99,0.0,d71686ad-0a95-49cf-baa6-622591af8f81,2013-09-28
56953,60215,,1,931,1,21.49,0.0,7ceff95a-33e9-4eb9-bf37-16b86fdb5b06,2013-09-28
56953,60216,,1,873,1,2.29,0.0,2146379c-a4b4-40c7-96b5-21a4df83dbef,2013-09-28
56954,60217,,1,800,1,1120.49,0.0,735d7c80-4d8d-4863-9e6a-e6fb372b66df,2013-09-28
56954,60218,,1,711,1,34.99,0.0,f6126a04-b385-4954-8212-2d3a3abe4147,2013-09-28
56955,60219,,1,997,1,539.99,0.0,acc54a80-f287-4cae-8098-2c7596cb1763,2013-09-28
56955,60220,,1,870,1,4.99,0.0,51341003-9067-4ff5-96e5-fc5f809dee49,2013-09-28
56955,60221,,1,872,1,8.99,0.0,daaa849a-05bc-4428-bf46-30f3c6fd419c,2013-09-28
56955,60222,,1,877,1,7.95,0.0,fd436554-c836-4b15-85c0-2079c3d21fd9,2013-09-28
56956,60223,,1,977,1,539.99,0.0,738bde47-9327-4296-b0b9-9dcfd81b24a1,2013-09-28
56956,60224,,1,870,1,4.99,0.0,a7119a7b-3705-481d-937c-84543ec83769,2013-09-28
56956,60225,,1,872,1,8.99,0.0,7f6ad656-7939-4a56-9715-b3e8f7fb467a,2013-09-28
56956,60226,,1,708,1,34.99,0.0,4e10eb34-d842-4a40-90b5-7949b7532bd4,2013-09-28
56956,60227,,1,714,1,49.99,0.0,3eb5c081-9216-4b45-9762-934dcd7755c2,2013-09-28
56957,60228,,1,999,1,539.99,0.0,efe61bff-2243-4f82-9017-31b5e22f7ec4,2013-09-28
56957,60229,,1,872,1,8.99,0.0,40784e7e-feec-4d36-93c3-ea11aba1c090,2013-09-28
56957,60230,,1,870,1,4.99,0.0,87abc313-2c3f-404d-b5d7-e85243e345c2,2013-09-28
56957,60231,,1,877,1,7.95,0.0,7b0ccf5c-acfd-4ecb-ab2a-45b64242f752,2013-09-28
56958,60232,,1,966,1,2384.07,0.0,304bc17e-45ae-4f17-9170-0c2b6c3f1a30,2013-09-28
56958,60233,,1,707,1,34.99,0.0,2d46b4b8-c3ab-4764-8f8e-8024ba877e0a,2013-09-28
56959,60234,,1,798,1,1120.49,0.0,877cbe2e-ace6-4335-bfb0-d0134c97615d,2013-09-29
56959,60235,,1,711,1,34.99,0.0,01d59161-648e-4e14-a585-7bbdebeb12b7,2013-09-29
56960,60236,,1,779,1,2319.99,0.0,3b54ccaf-19e6-4512-8ef2-9a6a75c438f4,2013-09-29
56960,60237,,1,873,1,2.29,0.0,7274a84b-b395-477e-bae2-995add1f391b,2013-09-29
56961,60238,,1,782,1,2294.99,0.0,fa05320c-51a5-4042-a58f-4cdb2f44440e,2013-09-29
56961,60239,,1,921,1,4.99,0.0,cdc14a75-6c40-4181-8e94-657f63942ac3,2013-09-29
56961,60240,,1,930,1,35.0,0.0,d9efeb1c-144d-43ba-99e7-dc5a6152dfc1,2013-09-29
56961,60241,,1,711,1,34.99,0.0,843ed585-beaa-43fc-9dc3-d9a93f7947fa,2013-09-29
56961,60242,,1,712,1,8.99,0.0,96b1babd-2ab3-42c6-af7c-cac69f7d1eb2,2013-09-29
56962,60243,,1,932,1,24.99,0.0,3aafdb7d-6499-4cc9-b4c7-460f5c0a91aa,2013-09-29
56963,60244,,1,878,1,21.98,0.0,2ba76144-05aa-4b7c-ad68-53f68bb7d001,2013-09-29
56964,60245,,1,921,1,4.99,0.0,9089a6db-ebe3-4317-a9fc-96074344bb29,2013-09-29
56964,60246,,1,930,1,35.0,0.0,ee122a52-997f-45fd-800c-b32c56d6a589,2013-09-29
56964,60247,,1,873,1,2.29,0.0,031b394b-329e-41b0-b7d2-dc0dc84a588f,2013-09-29
56965,60248,,1,923,1,4.99,0.0,3d13c94b-e2dc-44f9-a53f-4853818efb90,2013-09-29
56965,60249,,1,873,2,2.29,0.0,bae63f89-bddd-40ec-a033-f1c81ec72926,2013-09-29
56966,60250,,1,715,1,49.99,0.0,1d358a7d-c69a-4977-9c06-df285acd0021,2013-09-29
56967,60251,,1,707,1,34.99,0.0,26847d57-03b6-43ab-b205-838179ed36c4,2013-09-29
56967,60252,,1,875,1,8.99,0.0,f24c8243-b4f1-493b-a254-8d2dbf8c1ebf,2013-09-29
56968,60253,,1,715,1,49.99,0.0,a4046d20-8816-41e7-a059-737116a6fd3a,2013-09-29
56969,60254,,1,795,1,2443.35,0.0,0f92d8aa-badf-48c5-8347-33882fedc42f,2013-09-29
56969,60255,,1,872,1,8.99,0.0,654ea89a-6178-40f5-90cf-60d3e9067d11,2013-09-29
56969,60256,,1,870,1,4.99,0.0,904c2eeb-deed-4afb-be9d-a9fd41e62710,2013-09-29
56969,60257,,1,712,1,8.99,0.0,65a6253c-d7e0-4e9c-ade8-b566dd3fc0b5,2013-09-29
56970,60258,,1,922,1,3.99,0.0,7cead348-9573-498c-8db5-5d24b6d767cf,2013-09-29
56971,60259,,1,934,1,28.99,0.0,343cbd84-17cb-4f9f-ae8a-f202b64e97f7,2013-09-29
56972,60260,,1,921,1,4.99,0.0,41f04fac-9089-42e2-8161-a47c2eb9b554,2013-09-29
56972,60261,,1,928,1,24.99,0.0,53f8224d-e7e5-4114-bcfd-a6415e10dfea,2013-09-29
56972,60262,,1,707,1,34.99,0.0,5c014da0-ebc8-421e-a7e9-fa4f6f2472e5,2013-09-29
56972,60263,,1,713,1,49.99,0.0,99aeadce-ed04-4275-9d71-a4a33855f132,2013-09-29
56973,60264,,1,871,1,9.99,0.0,23c1d132-6a9e-40fe-abec-3698689ba41c,2013-09-29
56973,60265,,1,870,1,4.99,0.0,dc58ae97-160f-4353-a4f8-48fcb12a89c4,2013-09-29
56973,60266,,1,708,1,34.99,0.0,87d017ae-67b9-4e1b-a5de-a62dfce9c33a,2013-09-29
56974,60267,,1,929,1,29.99,0.0,6e3b3341-a153-4790-8718-d33667dc76be,2013-09-29
56974,60268,,1,921,1,4.99,0.0,e69e35c1-8974-4dfa-8e89-06f61aa7a753,2013-09-29
56974,60269,,1,873,1,2.29,0.0,6ee2d150-4156-43f8-8d14-64f556a314f5,2013-09-29
56975,60270,,1,870,1,4.99,0.0,6576dfbc-4f4c-481e-acba-1df2cc3e79d7,2013-09-29
56975,60271,,1,871,1,9.99,0.0,590a6860-d697-4e89-871a-45adc4d6f09c,2013-09-29
56976,60272,,1,871,1,9.99,0.0,11919c34-fe4a-4831-8b47-0a492ee15a25,2013-09-29
56976,60273,,1,870,1,4.99,0.0,b4c453e4-348b-4a9e-9bcd-336fd521fb25,2013-09-29
56976,60274,,1,708,1,34.99,0.0,83e64cd5-5723-44a5-b116-571305904c3c,2013-09-29
56977,60275,,1,868,1,69.99,0.0,33472d55-3594-48f8-aab9-874d026f569c,2013-09-29
56978,60276,,1,870,1,4.99,0.0,94bf18d1-c1ac-4f18-8b6b-ad185006225b,2013-09-29
56978,60277,,1,716,1,49.99,0.0,0254a306-eeb9-4bbc-ac5e-b8bc2b4d5da3,2013-09-29
56979,60278,,1,870,1,4.99,0.0,310a8d10-4ac7-443d-827e-36d3e264a10a,2013-09-29
56979,60279,,1,712,1,8.99,0.0,372d93fb-cc0a-44b9-8549-f893c3fed7b9,2013-09-29
56980,60280,,1,921,1,4.99,0.0,1ca87252-4116-45ff-bc20-39e439017a62,2013-09-29
56980,60281,,1,878,1,21.98,0.0,b8ce4a0a-e68c-482f-9310-cc217855fde4,2013-09-29
56980,60282,,1,708,1,34.99,0.0,3da61788-3f5c-44f2-a592-20319b9afe7a,2013-09-29
56981,60283,,1,921,1,4.99,0.0,65876703-5925-4e01-92fb-b4e251c4f16b,2013-09-29
56981,60284,,1,874,1,8.99,0.0,e256b48d-cf2f-44a5-a876-05674d3d41a3,2013-09-29
56982,60285,,1,921,1,4.99,0.0,480f1eaf-ec36-4ba4-8b62-35e0064b3752,2013-09-29
56982,60286,,1,708,1,34.99,0.0,ae48cdbf-b8c0-4355-9c3c-e2ef33c35569,2013-09-29
56982,60287,,1,713,1,49.99,0.0,6366f1b3-9365-4f25-9dc4-5a70daf7424a,2013-09-29
56983,60288,,1,921,1,4.99,0.0,f86df533-dfe9-421c-9656-9a3a9bcea73e,2013-09-29
56983,60289,,1,873,1,2.29,0.0,8e4961f3-b0f1-4378-8963-521a56dc9196,2013-09-29
56983,60290,,1,877,1,7.95,0.0,82900188-781b-4969-9c3b-25fc8ba84c74,2013-09-29
56984,60291,,1,878,1,21.98,0.0,132b2efb-0704-4db9-bafb-c446a398111a,2013-09-29
56984,60292,,1,712,1,8.99,0.0,95b9be60-e942-4a53-b5e0-8cb6c7647524,2013-09-29
56985,60293,,1,878,1,21.98,0.0,2957cabb-169e-44c3-8b5d-bf9bfca62342,2013-09-29
56985,60294,,1,711,1,34.99,0.0,8cd701e6-1875-49b5-8ddb-910fd8006889,2013-09-29
56986,60295,,1,867,1,69.99,0.0,84cbc647-c82c-4f37-9c08-cdf39e031861,2013-09-29
56987,60296,,1,922,1,3.99,0.0,c2524188-8720-469e-b36d-5842648e2eba,2013-09-29
56987,60297,,1,708,1,34.99,0.0,becdc421-dda1-4271-8ab9-8faf89066c05,2013-09-29
56988,60298,,1,929,1,29.99,0.0,93b8d409-f764-4674-ac1c-b5b2053c5cfc,2013-09-29
56988,60299,,1,874,1,8.99,0.0,3f7ba7f0-7aff-412f-9b1b-afa42271e3a2,2013-09-29
56989,60300,,1,934,1,28.99,0.0,ff06ecdd-7559-43fc-bcc5-b11a8f8f3278,2013-09-29
56989,60301,,1,923,1,4.99,0.0,a0c1a92a-013e-4f7a-aeaa-185d9d1f8603,2013-09-29
